num,ang1,ang2,ang3,ang4,ang5,ang6,ang7,ang8,ang9,ang10,label
6,142.7357259663554,138.38085973171695,151.39006529467818,145.5794973436837,88.38560592982329,93.68572876206134,176.7348907567395,171.89379677664817,177.2491845203221,179.84045221670218,hurray
7,146.54372375222945,172.8401924987409,169.17913535767357,177.6668454932534,104.00786925964871,83.19886538372707,165.83293454920252,167.8385182882304,153.4994534032955,173.62388167566576,hurray
8,143.34212045344012,165.74963276151115,165.65797652347854,179.75486769083912,100.43387565904627,92.37786662870043,170.96895857140822,162.31209324447147,165.63099354326016,177.9895067397615,hurray
9,131.14133413554396,138.02730966618128,176.19288444185463,175.16962207248613,106.38271125416624,89.98693853888298,165.10813336999942,160.7786811482834,167.54734299637198,171.29032775630165,hurray
10,153.5482324239266,171.02927452355667,158.10393713985258,174.24155232537748,100.93499599397525,91.75883693456005,163.87233696473996,164.42073719729814,171.65708423475473,178.3944136113515,hurray
11,128.27997054561013,125.70915696919342,161.44753492992118,30.145301070384928,132.310951821943,62.57664929289052,27.72293498428197,152.48799737614848,38.0720375867224,116.7535234562079,hurray
12,122.72078281218359,117.86087468863515,141.89205056474196,172.18522621513054,138.39923925264216,44.83966843505004,37.376444983209645,63.538631190464656,49.60440372905998,126.80573666536984,hurray
13,131.65959654510564,131.7314441349858,137.14060494837284,143.9771874894599,115.81285221298349,147.042575142885,23.756963427978803,104.14553555459588,39.743193006600016,29.217921494183937,hurray
14,123.87295126087804,138.2212387704575,156.36498904991248,32.29762430399604,144.15587272532184,175.07334050528732,38.886001414675825,79.23600403068882,6.275850639308071,12.724719423115257,hurray
15,124.91659170487851,103.20299079762249,158.00502757124974,57.66646916013345,74.6909665367647,87.43180093734738,177.3062600145796,170.79405994898957,127.65181996395441,163.01122661295526,hurray
16,113.7849914785155,106.55486251589734,155.32372900094896,158.25791664305424,152.71503348927314,98.36776392254744,46.74772555935676,173.48813763433438,60.07223954680395,61.92188871510643,hurray
17,149.7221274504714,165.60019967952636,177.32880767467404,179.0286505946786,99.55585033899993,81.21975890631973,172.31273818283805,169.51084693824504,172.91794193058894,179.06390851630564,hurray
18,148.53058201066813,160.86688238011706,174.28913931885575,173.90228052133526,98.97781509536057,82.24856412412237,172.75514722071864,173.63124358011277,177.89559785729656,172.16783405931278,hurray
19,143.29073598038298,159.0052909711644,167.76864290164514,178.32575745841757,96.7285120937687,86.83904097113032,169.83927119992737,172.2199347524214,170.6989980557585,178.96603732815836,hurray
20,115.98898228565817,123.61419465593652,141.50830271998254,150.91460676980526,85.40164548999,81.07553045812502,175.49270512047235,178.3967966326646,176.41112172922308,170.85253409572704,hurray
21,126.21403457030023,126.79599737419457,155.23881525382396,147.69079049915484,82.52298187294296,89.3000863762891,178.33565484458157,178.93230835372964,173.33796977177812,175.48601154199895,hurray
22,115.54807314635882,80.15542936074092,159.82934658814955,147.7736813207166,131.7970285328895,58.08406781297517,110.02246345176523,127.84073778943825,145.75250853833188,135.92221730919678,hurray
23,103.06748686184656,130.7036685395316,160.3609158146132,172.14586818973783,137.43966284489164,100.49622887328023,112.76721316760063,174.8685267026569,158.16156491096507,106.00802786497049,hurray
24,111.63899895650293,151.81322379325238,177.75007726551192,173.96013127991478,159.65651454608644,137.8805188014435,26.632262566073965,157.30464241333675,157.86693702890696,178.27932726830429,hurray
25,109.70787989179733,123.67077277018011,152.95207718420892,153.82293478886336,81.6985100794055,111.90317808183917,154.03930095882396,178.33851694208659,45.42680649298778,47.99058711980153,hurray
26,101.36809091743254,104.70935464441868,170.52063055073,165.42290620769356,90.57132736878384,88.75463573323168,176.01578278830848,172.51496104962692,176.723400899516,180,hurray
27,161.91391409834125,172.74023166793486,157.41768142896592,173.74858499042895,84.5769907174056,92.7643160380343,175.53557884283526,171.4835127537036,179.22727140770348,179.39300444518972,hurray
28,159.57692425960164,160.96827050369942,177.16448252826208,178.60701179676917,85.51129798243323,86.81211878936878,179.85948334850855,177.1578230780653,178.0908475670038,176.65573075499017,hurray
29,108.58957553718348,115.33642479674776,154.34272851835655,165.25204432603783,90.80055721194348,97.17698922406841,169.26843221619862,168.92808750133213,176.27659460124957,176.87020427103508,hurray
30,134.28828779396432,140.1953964149876,158.8387401831717,175.90831503751124,90.99361996988331,94.15459202501395,170.30841947759743,173.42831890572367,175.50284838533224,173.7398332612047,hurray
31,136.41371015457938,139.28448300164473,173.2124107248214,170.3912750314514,86.12285585225258,92.62962872835239,178.42477352871882,172.9641501390222,179.42033627804048,179.37839466692483,hurray
32,114.11247758356564,113.62098237568107,165.8939262442685,160.62251143369585,90.89841265080456,92.6586399549348,172.8380043226114,174.6856577092364,179.3531945536638,176.4630125267587,hurray
33,125.56635208987676,128.90126016243977,172.22248260750055,175.52752431716345,89.81336945643443,82.14275202125401,177.20729763428704,178.8000252522385,179.6919611425989,179.1850933017533,hurray
34,110.30844183652196,129.93232501296959,126.43642252099704,134.48438223539912,95.46455038255712,95.694545023778,167.5606840941754,171.9239301141155,178.69086225417314,179.99270210452437,hurray
35,135.64457550507927,151.36656960500696,176.77719748813254,172.7959550398182,82.50166252447316,83.75559084375988,175.98364873368715,177.30388639680856,176.11458757050053,164.42524288624006,hurray
36,126.3643658009298,137.6825068896632,149.7332380324895,158.85103013997875,86.27063426185593,96.83895700155865,174.78935623479228,170.31622555284147,177.0237575919175,176.0827604508425,hurray
37,107.35711559775552,113.12365143708907,150.3653548268169,160.34444510850267,92.25262426102532,94.86084620975555,170.34117055732375,170.73384081467583,174.50767544287254,174.94667686653597,hurray
38,132.09565665762833,124.27892679706612,142.89689459942923,160.18891768861877,83.23505695328767,88.07179759731613,178.24134011797312,175.61647794110183,176.58308013946166,178.0073479287582,hurray
39,152.961895340349,145.03319222287976,178.21175148793392,175.00292705770735,85.41533712426825,93.99091309842979,179.59563522896337,173.31027348010724,170.407365232228,173.89739173690722,hurray
40,153.48807775942217,160.70190322873367,160.66283001554783,177.0262689175197,76.97439511227715,96.78936232901547,172.0220589430323,169.8222077680204,178.54897133714067,176.23095176294527,hurray
41,116.06802105921423,124.376929788844,148.5401385649046,162.4072002026766,83.99312176263162,83.46626832167279,179.11077131419054,175.2474945150641,172.56448053089673,176.38473908408687,hurray
42,148.5506192519677,162.36096206704426,155.74648474407894,171.29695894816052,81.51490975007282,92.73805714733034,178.73736155385708,176.54753372780772,176.82016988013606,176.41976257024106,hurray
43,128.81431383802158,123.0332619297602,134.96060792678898,151.71591829468883,93.24019627614184,100.74365441719378,166.31875925569832,170.59341813248142,177.9016484258456,179.79269170830972,hurray
44,54.12581802324799,159.39061090924747,62.34257692821923,163.9203623085929,94.46593622533528,95.26660739543497,166.50347410613418,176.41987493672838,179.777428410949,179.61167965214108,hurray
45,170.61917581744146,169.11633023108908,166.1718419794492,173.96328177395424,90.69766603051703,88.85849763672442,177.19697868426687,174.63936707033886,174.3989588886767,179.95139719339016,hurray
46,124.04359959204,140.79086627699502,152.09984442092454,170.388053540879,82.93193292596786,98.07367186073476,175.5767445303988,164.66818571516896,174.5165156394478,177.77603875961384,hurray
47,143.0697570935494,160.3445117698971,179.87105247686063,169.47602530763362,89.3489396197705,91.75276649543586,175.37762975831583,171.38351634057375,175.33314162856126,175.75333642009596,hurray
48,122.33374551660498,126.42598706910219,143.03022602386096,127.03688616772003,94.47752887712053,101.65573287026706,169.11106262634019,165.73567133149794,172.12433226536456,171.02218156335053,hurray
49,114.22168989075855,116.15230168850245,161.8668854632091,162.27823981209556,89.99514730419446,93.12682858520061,173.29619015033026,174.62582226001658,178.76243374054263,175.26698733753852,hurray
50,160.4933070722803,155.65043686320465,168.4258712144165,166.96155021465952,101.40321701751873,90.69244609590368,161.60039959214706,174.60897381928373,165.60393304695197,176.72368650125424,hurray
51,134.26875695043927,147.58526767747333,167.37184544835551,174.91613708780386,80.62383679396783,90.4350618425219,177.80690885730667,176.5041911471045,171.41922898189426,164.46434328082032,hurray
52,135.60841271956792,140.58239090669045,178.17354872099804,169.94838930924845,80.29535287944162,86.9630215090806,177.47293242667544,176.08883294469294,173.80636544061758,163.19476952771655,hurray
53,117.84384428239609,134.4784171204863,150.9555741771835,171.44063008217992,88.76136532910311,96.8182145716519,174.61275996527945,171.1772513962423,177.80119076243724,179.43217142038435,hurray
54,151.72442602785102,148.96551098477198,170.07118234036307,169.99985585612276,82.86502840165947,88.90053470007832,178.5258016615602,179.09601595971517,179.69263714759686,179.7172470062257,hurray
55,160.7722505552798,161.91644592408187,179.3228460575619,169.81360299526747,86.32829990162931,87.89005715186676,179.19680359212376,176.93778202303645,178.166222240393,177.89005715186696,hurray
56,140.68474823349877,145.42557664497144,142.6069479296962,156.7612107438922,86.47300025691892,91.82351738248227,177.30843060146628,173.3531911314113,177.73204546409437,178.84954197978183,hurray
57,128.61411578099393,141.93500130003082,162.7981697602863,177.00592685114478,83.24542533960857,87.67795131595844,179.95789729324792,179.136556447169,177.96190858326972,178.73302510163515,hurray
58,130.6668068044726,136.20904007403928,134.37395189341797,141.3538356862753,90.68554218239676,89.78322687089353,170.56686231715497,177.54164271238685,171.59662890943903,177.040279327178,hurray
59,154.6705101236939,148.68861311355073,174.05313694602648,170.89214285481495,93.72609006876048,92.75634032993173,169.94094889248854,177.19179725668693,175.29460796946526,175.3084711573785,hurray
60,142.2947216505075,166.28231596326629,146.97860761989668,174.98592450942408,95.11392978449629,101.65351562139867,170.23263074547702,162.41979425485806,176.9064945624128,176.9290766733315,hurray
61,160.96244788456073,154.8188176340284,172.23483398157484,172.0363471503515,90.58863455854157,104.29707222537941,169.80473465791496,166.87267904732636,173.5234332826996,176.78209598631042,hurray
62,136.11870694286617,147.9330644535041,176.92228452105036,158.47988081956385,93.60699568825656,90.04042640762383,166.10072034533175,178.06538140208082,174.3573245605109,178.5727557906912,hurray
63,148.15687963169654,142.27157318241188,154.34272851835655,161.09105166491844,92.11526439028101,82.53854884496761,174.61332017848056,176.83493493057907,175.25983296923803,176.66901749154073,hurray
64,143.47201684322602,145.4343241340178,180,170.23106072027414,93.71528910542877,95.93152692491975,171.73094291541267,168.96630782272194,179.4210692629055,176.52250474960726,hurray
65,163.70546509812996,157.3435943812038,164.08898757976743,175.97377311848106,97.15243934274578,81.12976552950781,165.63501386368787,173.98863259587978,179.11727422662742,176.41061334533416,hurray
66,140.901644858619,136.11391866112317,161.90903848287,169.19254902210199,86.835121920318,92.94442219710899,175.62798089141012,174.5744110781773,179.68471875270694,179.1815177854225,hurray
67,134.83186810059004,139.38296331504554,152.46756980762598,174.33333021188824,93.64363227916928,95.69119338702731,170.33188199619298,172.54942119071055,176.16955979909497,172.85147018872073,hurray
68,158.80057974956185,160.20336510447805,161.86191784440265,170.05288226928786,92.51600648654133,94.6174793049467,169.47581729275407,172.68874589172665,178.600003904867,179.22684583082992,hurray
69,140.83020067878113,139.89379898228367,161.23863259040954,175.05463238643898,91.95048660046143,87.84263676289275,171.35635925874334,178.26354772047637,175.44085207161163,177.85984063563802,hurray
70,136.60811003399942,132.9029362855811,59.98581032436231,153.14128540825382,87.77029010161279,95.67377818200434,176.47905159632472,171.0462263992022,173.71080161659773,177.94953622810877,hurray
71,141.23737757263095,139.9620496753783,157.63035496602058,171.65605605973593,84.61283056545545,87.1807518945556,176.90704455341154,179.91575460252014,176.8014831103094,178.92058916164189,hurray
72,153.5643679176257,147.9018218369495,153.1112472980018,162.16633413502942,91.04350011259676,96.89909415316346,173.07780658202014,172.62033741882536,179.71290830349025,178.99887119303796,hurray
1,80.75172720247318,98.22938695420218,174.70774692084012,179.4776977506736,150.39622968254443,96.35141046903134,108.82335807953518,172.40199739067847,82.2997307845376,177.97996222182752,raise_right_leg
2,88.29546300301347,97.79960323784469,178.66372820633026,177.60456126764961,147.27308066625827,97.41835923686183,105.64826609351678,174.18976114158076,79.62055995772481,176.55995276369674,raise_right_leg
3,82.57999002147967,97.93091861044361,173.67214475255957,178.32655755447428,162.5969481993755,86.18835547596727,92.0017170780259,177.37731511187735,77.38416282071856,162.73985875191656,raise_right_leg
4,79.02140084997566,102.15381485108827,173.61957596902664,177.58934729163715,160.4216533595889,96.81848953903976,94.624128314499,170.36825601404098,80.76465514654842,173.42599178528863,raise_right_leg
5,67.46674992099574,91.01254435832581,178.32120796057416,178.80484135237285,130.01318709495246,98.8221725385021,125.95056943712108,166.36427656779136,114.82516379536234,173.0302862689573,raise_right_leg
6,72.14779721152722,98.83158684200092,176.49157783442152,176.6704326941124,122.49236256928671,96.68566400194055,135.39823133006638,166.4645925428521,92.70501544607083,173.7962909658592,raise_right_leg
7,98.50558697493558,106.58210907571927,171.6373233210166,178.37187615683376,140.89524800795868,94.0144967102035,116.65605305109514,171.13210236280764,99.08094027932391,173.80119949949932,raise_right_leg
8,96.75845898210444,104.67021137690746,176.74120815538916,178.82622780857866,146.4305630516973,92.36876327382993,113.45077776816231,169.77340761348634,94.55547295082454,172.86002290603716,raise_right_leg
9,94.19578364868696,106.19737892276875,175.8649288376891,178.14063523637736,139.22281959314788,95.80946409978043,117.29579578251537,173.82525393867834,95.91763353629987,177.71944586785557,raise_right_leg
10,100.58888018507588,116.17505726790733,177.8250122525771,172.32855986560784,136.45602826177625,97.71588653605149,119.01357471982809,171.09936230736616,96.15956561510542,170.96239031356797,raise_right_leg
11,101.1108861574585,113.53934059040151,174.4610868859826,179.13238688342201,130.1549337427195,93.3567360318282,128.68189238843067,168.17303562670565,118.95328431063858,173.24868850033397,raise_right_leg
12,87.07132288239863,106.28310126716629,163.41698517268352,172.72388684940046,164.24797897893706,85.05674006048851,98.05584089420852,176.39421355894592,104.51455581120493,177.9829062202523,raise_right_leg
13,88.2280810548196,115.88369605387267,170.52328186777663,90.62794650619412,159.4332015562448,87.62315356596197,104.28738289760277,169.029885607752,114.35333214609683,176.35209446759336,raise_right_leg
14,97.59469310550418,115.14263574133643,167.00003113005263,167.6558548315464,161.24835882911486,80.80256703518961,107.20064149326157,168.15867269611104,123.65898932360726,179.06464784257204,raise_right_leg
15,96.89057499702741,101.81711438048333,179.48376086202282,26.334082130130625,138.6612113606134,70.65926451696734,130.27539527303122,176.19741419292956,151.2901132221353,176.24144431452825,raise_right_leg
16,88.3683081100315,106.04232804729934,175.29887896584796,152.31190990190117,114.47327546606353,77.69892008053645,154.73991979237934,169.55397186784722,165.7631601650715,170.84812540204703,raise_right_leg
17,93.7184428398208,109.68378422284964,168.46995693198957,163.26107201474105,167.76503040869923,89.40872897412426,84.26280405050765,173.3399985837095,103.41186145890609,167.85471083922275,raise_right_leg
18,99.11710272098072,103.46729977512615,170.71486799871326,177.86942289384805,126.31353335951914,66.37866733090327,146.9782355631565,175.4394173549251,143.77370795792862,174.86479593432904,raise_right_leg
19,93.53865552332911,109.69770897404707,176.30504671683488,172.3584908125544,152.63749230695896,92.69478685825615,106.97428074657984,173.28052271427092,107.65772259964437,174.5595140377322,raise_right_leg
20,91.51831969586095,108.50500004029111,174.87995236864157,170.48908861174525,167.13915534958542,93.81305453077493,85.72510275187724,177.21936368866193,101.95892344188488,178.4002108746695,raise_right_leg
21,91.73284379140543,110.49974748512024,178.3416684880518,168.04569920293946,145.71325024211936,95.4998700165085,108.90519404876486,174.34678314579966,116.0586494837573,177.9317382092132,raise_right_leg
22,93.26602642484748,104.86885664696585,178.6673229430818,175.27653266410613,139.9101028120943,98.01402402902029,113.12784547839001,174.24139301539313,122.13884502662223,179.8342564160974,raise_right_leg
23,94.8185103154486,108.02464967694685,179.61122936782422,170.65176449956948,143.7625271977614,93.2728741226212,112.50721319365357,175.91963629175234,119.25852687160092,177.87673544600642,raise_right_leg
24,96.57451236610888,107.4001533724783,174.84359452235836,174.53123352168714,145.7666876227774,92.49779200772045,110.72520860773854,174.6368490746237,117.22349712537714,178.82441707058163,raise_right_leg
25,96.00943592206887,111.7761884999702,179.35637234562623,171.98846091067875,148.43067028642793,94.10313198537759,106.66245989546505,174.20983374336714,114.53612046572874,175.98602230625872,raise_right_leg
26,88.91184336764297,103.46294824264548,171.5187695863472,177.95494912458167,148.1136850241699,88.20927099363499,113.03399380801436,172.73131615351383,92.9105928150017,175.6432090256575,raise_right_leg
27,89.57507642146685,106.17174945325166,174.56668038370083,176.6223487389378,147.1976002251156,90.96817110827534,110.59556295071737,170.84681971152,101.82536883204317,178.75030215400008,raise_right_leg
28,63.08396393554999,72.53391315061411,10.038866324509776,118.3235797375171,121.60357316570969,63.82626560843023,128.86313615960523,160.46256101275597,93.32363054018516,115.36748282585484,raise_right_leg
29,77.82278143672836,95.40917845468357,7.367654217345365,172.72629032057853,165.8766992082782,88.69818733437194,118.98582054478318,149.71937234406602,88.24215003179692,156.5419834967002,raise_right_leg
1,52.83765263491544,52.84842440979286,105.57934799560178,112.10920546511194,132.9746671162874,128.74673286373095,129.70653563816705,131.22723004594775,173.33485695625635,118.12354170906669,side_stretch_left_leg
2,56.340906005689455,52.05590644014093,102.49088881361388,110.52499864958034,122.66600634567249,125.96703030102893,139.81466119433577,133.96280952695537,173.57491744854119,134.9335744190922,side_stretch_left_leg
3,38.07760411318052,44.679731671469405,123.89606551878431,113.71758127904855,117.37627482388055,114.50268056929202,146.46890337895073,141.53464956983117,174.7120355294999,154.36302727875076,side_stretch_left_leg
4,34.286013726072284,41.519000125276875,124.00057064618127,115.11978036427469,129.04693600824103,139.87526764544415,132.08985084158283,116.55773651102388,168.19596544085348,125.40529061721634,side_stretch_left_leg
5,32.6382512251991,45.795041801528676,135.17463148605194,116.07300154714756,122.25797134181515,121.68853334769395,142.88606122908948,138.78435139909692,173.45370921670596,144.00127955866662,side_stretch_left_leg
6,34.13216008778591,23.445674775405593,137.65209008725566,169.82249553297893,126.00544006545014,120.82246240358921,140.93349993517933,135.02925077830952,176.91795063303624,133.54986178711428,side_stretch_left_leg
7,47.690997534703286,49.40568298101192,100.71469459701427,113.64422224535502,115.83040389663222,142.5958928157127,150.3413646756487,115.76574511432737,170.0263728077487,119.77725535926186,side_stretch_left_leg
8,55.90876746472824,3.3399071063112875,97.08396511649958,120.207061078419,170.44457611145032,17.14635941266988,132.41624179403976,157.79500653728755,78.17923557464124,178.36762400270084,side_stretch_left_leg
9,46.398386740623735,50.878365062610285,100.67290873430747,103.36818228290949,120.60195397175552,133.87105872831583,148.5522725950604,127.23835099124047,176.49259248506647,141.75375902322065,side_stretch_left_leg
10,40.98367790636938,46.16884761643533,110.1586535938711,97.66012031657553,122.07078410301494,137.55342996642509,140.30517096892666,127.95444808694309,177.41494680959792,134.11805084338727,side_stretch_left_leg
11,50.37284909447949,68.6343857733297,88.36267752568303,78.76775543164096,117.15761184852904,47.39071817269305,150.83864131955957,149.92595262017724,169.16723158140493,70.32562096309347,side_stretch_left_leg
12,61.64564131619743,56.35220018625897,86.83138527427363,102.3115099044058,135.44339492449285,142.03895585613333,123.88260201324046,44.8963494566648,174.52517750277988,124.44135328864768,side_stretch_left_leg
13,56.053420473148265,51.29676767805922,85.52220889466685,80.34130065399985,113.32350200848961,80.44471425294165,149.16409099039,177.83454105206098,179.93143707357515,115.18433595180659,side_stretch_left_leg
14,58.730952811661346,57.332543631416044,92.59498494471256,83.25905195712213,111.56066777582168,57.602360379156806,142.38592818515843,151.63651581268803,168.39501380943673,81.58982515899179,side_stretch_left_leg
15,64.06265841668461,45.71195950210719,81.83838716824198,73.6163747559044,110.72284508121514,76.45273191024887,149.69433004107472,168.69699110833943,157.22752937944358,114.83885975887468,side_stretch_left_leg
16,20.550105442225526,10.273503576848901,175.00008552437097,158.9486952213381,140.45958731248348,163.90255599766977,124.15984244510064,59.01354238918177,167.030137013105,12.290517636787769,side_stretch_left_leg
17,20.637403792850307,25.8057229653638,168.2452963992651,170.18651418911105,119.57684571826687,38.769920393318806,135.43583677997043,134.79877410788467,168.26099749151464,165.566848962104,side_stretch_left_leg
18,36.74125223219063,37.80144170932271,169.74241011795496,136.17251787383086,107.01461660905271,136.3922825849161,141.4613153893674,150.46790550459377,175.50639797484786,82.43978718858403,side_stretch_left_leg
19,56.24703921770786,64.07314347216061,89.3194126007087,93.12036103623342,145.74789874388333,125.87929124086615,121.70619976567953,128.86559005607612,179.36585078936446,131.20047568261464,side_stretch_left_leg
20,52.8076717152876,48.46678269983437,116.543982680321,116.19005176201861,117.22531414166333,121.20690650738821,144.17867806997634,144.63650478682092,161.18283165697824,149.64479668384584,side_stretch_left_leg
21,51.45957940867229,51.389136829881565,115.65980955541572,109.21601639201901,113.84332013358225,121.70152241545792,144.1786061150897,148.55163384262121,161.30004366218054,148.67219867177744,side_stretch_left_leg
22,43.389182138188644,41.82500604078086,129.32176066645152,124.45356268740767,115.15992372728982,121.14993319321795,142.86088148956748,145.90878070501094,163.12638633846356,144.992274494004,side_stretch_left_leg
23,43.06390307637583,44.308002569766465,130.02922694542468,120.06448272494023,112.21220144450852,122.81875193537566,147.28510186031443,144.29968770939928,160.8766099331221,145.86154756667528,side_stretch_left_leg
24,44.729515059571185,46.7923226815025,113.64737916802675,108.26971923105816,118.59474564361919,122.02629304944584,138.37867701410005,146.24808872896787,168.92032543496828,145.75230347182736,side_stretch_left_leg
25,46.38248548345464,35.05796121114949,137.81274063131846,178.6419807187702,116.54750628239933,138.29197558398158,134.2512304770837,143.98502810386358,178.25017098126057,127.08637940982535,side_stretch_left_leg
26,51.36416009849136,51.57545318719479,115.27285169857495,107.23547772834455,116.36052098844313,128.8224339388691,142.67965816837471,142.23721734429603,165.79425626700433,139.835891412616,side_stretch_left_leg
27,42.003781546688835,46.59529254045342,100.49361196703916,103.64291477599006,130.90921383149328,145.52824849219263,133.8754005025576,112.98430005210766,171.06604286839155,105.15846496007805,side_stretch_left_leg
28,44.01211575227115,47.13708845797251,102.02895675912062,100.32644927165951,120.15327197052778,147.54443027986537,145.22710821342392,116.22608952898327,174.13283764067847,117.66353567320269,side_stretch_left_leg
29,57.34629960680425,80.05793746817854,80.84996403692361,80.69894385884695,140.6572934981102,134.560594500395,121.6925050673946,118.23445082871588,177.05933033839418,121.57250867011052,side_stretch_left_leg
30,45.14288194698734,66.08496191791556,86.332482991314,66.20037296616674,129.5812419791714,131.67259575827342,143.74616226255526,118.23386488763835,169.33459150347605,159.05598445228685,side_stretch_left_leg
31,53.81442659171782,64.55048848872163,101.99946798854774,94.34259295779475,132.5893577135587,134.99153472852558,137.1975857787282,119.92217651939339,170.35390808816194,126.9513185561316,side_stretch_left_leg
32,51.588602521206,49.444106121652695,83.83454916118603,110.55805962662522,132.20176371748045,146.79904477734763,129.12777317760032,114.15908066043269,172.98457758689958,84.15574820632844,side_stretch_left_leg
33,51.49503147114444,52.22576215536923,86.31743582562703,100.18843445993944,128.7849581337389,146.91541824382736,131.2405215227644,115.78321729659552,171.1322245084119,83.8470017625854,side_stretch_left_leg
34,55.106312524918714,58.70324714528213,91.3037003981534,91.92260064298497,132.74363496823875,112.52742464913473,130.72518002818595,145.6959410513895,179.40518973337046,143.37490777902303,side_stretch_left_leg
35,50.97936417225231,45.41926711360892,80.14326075775463,110.75433814401839,132.5615228142603,156.10039000134685,128.30900061892152,106.39393218942254,176.5462780889103,92.70661919431224,side_stretch_left_leg
36,43.459171707376235,44.58650128920291,84.815554343243,106.89453301215326,136.34707067990746,144.98765442757758,130.16494435092326,115.9724134127255,176.37481413768793,89.8103278806197,side_stretch_left_leg
37,45.32270707125324,48.72322977796046,86.20047568261462,105.08025029720856,137.1242993508704,143.346102026713,129.36165568190958,114.1544162149283,173.57837293958124,95.85013601922877,side_stretch_left_leg
38,36.67123801147294,53.326849413353926,88.67853884574212,99.46615675356354,130.53312937164208,148.5223393174147,136.4692618189683,109.10859915665986,169.6968343097733,95.45742002005235,side_stretch_left_leg
39,47.727567053348864,47.66357425064881,82.56537966173548,103.22326799670131,132.23843156564237,144.31754480418533,131.74448197236154,116.52077885142953,176.10698124511825,100.34511983079418,side_stretch_left_leg
40,44.0265747407954,47.89871537440726,84.73550671201413,107.13385159070357,133.81604897989354,138.9457131497684,135.7066215415948,118.58145276672558,174.39934597924488,99.4434846690964,side_stretch_left_leg
41,55.83061937870752,71.2231042982419,86.14253422222221,78.80488857370003,151.9275130641471,159.8205413354891,116.53966536592873,95.9471893453083,174.46833577295203,99.97402640398383,side_stretch_left_leg
42,50.12534577367092,50.722859379222584,99.00423817207671,104.56106784495053,123.92028286644988,139.196622300566,136.56826498764173,119.36953419466396,176.21194082614002,118.77529399281958,side_stretch_left_leg
43,46.118364510066264,49.05827250116362,111.21653595898233,106.97952824659737,135.49514149385857,144.81269897581117,131.7739469451797,107.8849351407933,179.46720012976027,103.7421183100742,side_stretch_left_leg
44,49.02826366648514,47.68609537265606,99.55428967240177,107.96755950576345,143.68836186050694,155.92450174492123,119.7938215510088,99.10733431225441,172.81299831592383,83.31068460236594,side_stretch_left_leg
45,52.92851385708419,51.51811890795574,101.62755148125066,105.36490748187077,136.55500261526797,150.97420485651688,120.99743902260705,108.24340250745715,178.20756317850996,91.62425677148036,side_stretch_left_leg
46,50.23204789262753,51.87866738521773,103.32546059801949,104.05737518782814,137.51978663956834,160.74968560264912,120.69394746520794,98.55475711000516,176.91506872134858,80.17973990615381,side_stretch_left_leg
47,62.03472809528011,76.50020110115514,77.18570399285352,83.81156693142985,135.1839907078368,139.02541736803846,134.99657260396935,111.56999425399856,175.63095025255942,110.46725608790237,side_stretch_left_leg
48,63.42749619815744,84.83583994414062,71.89572895494219,75.05540016569465,143.47387290602748,130.83316776050302,119.52147985267807,121.83972115025244,176.70896365780607,127.20395691040319,side_stretch_left_leg
49,51.065525683532776,78.03793005074654,83.40008301808612,78.94829672839731,128.38826630840555,127.13706352955634,147.2631051820223,121.42276730272474,177.66810532585106,133.0168640086155,side_stretch_left_leg
50,56.77703123414336,62.061267188777734,94.17626029594103,85.55948659551198,133.1773329936067,131.38611924799636,136.23181945486368,125.00414885619148,175.3314461835492,122.90524292298791,side_stretch_left_leg
51,48.67998628452989,52.28926402372226,108.9861772886883,111.34151020638141,140.1213165107786,125.47997813422585,127.85298911109871,127.19918010969066,166.10074127304887,153.11124729800179,side_stretch_left_leg
52,60.23646057387701,64.9167103588448,86.68238145546424,85.32189817863987,133.91102016776665,143.54438388053535,134.76742045699734,110.42911475060312,174.02586012927176,101.01060781278724,side_stretch_left_leg
53,52.483349379364476,57.66931503254759,97.48246932273436,105.53644881044475,133.6942256655747,124.32707958749127,131.0353318630345,134.83216270116887,174.6451907752694,138.61412939318367,side_stretch_left_leg
54,46.68746493925512,57.196188634284844,109.93262632601264,96.31148238306749,130.50085764612362,133.71145718264594,135.02524128521753,124.26320168983345,179.24642083537913,131.77984046418698,side_stretch_left_leg
55,48.01449035375376,58.17626591574614,107.43736193801851,98.34339827437157,141.26020838767235,139.28281175074696,123.33614971659951,116.70050784839316,178.71201704186092,110.27268561330986,side_stretch_left_leg
56,50.76128500115826,61.55621741284552,104.84203815090105,95.34098901923991,144.0457848386645,142.13390476549466,120.3196504769665,114.8306241210783,178.0634713604728,104.07227014324513,side_stretch_left_leg
57,57.356745313452315,61.18043787769359,89.77289447556463,96.49934627965457,149.86075925155376,155.72931111801404,110.31514993259498,102.51762335798638,162.4723260688998,89.65972972336012,side_stretch_left_leg
58,49.505690123997134,49.41791878326501,81.84473402123666,100.45099115756135,144.19380772726717,169.00765349550394,132.03549345473272,76.66294226374725,173.1952554052243,74.53113670589208,side_stretch_left_leg
59,56.30801069970306,61.152643229597544,78.16635469383932,90.79982842302263,158.53502759102847,169.10351033799338,108.48707537064472,83.95822474837449,176.06081790597887,78.63069368245235,side_stretch_left_leg
60,45.336315069489665,43.573831518065575,84.28206475824723,105.41329310132667,124.60789658301739,132.86031747689623,153.67905156017576,115.30897385888926,170.8621439163057,134.07216095210913,side_stretch_left_leg
